delivery_id,order_id,distance_km,traffic_level,estimated_time_min,actual_time_min,delivery_status
DEL0005009,ORD0005009,107.67,LOW,184.58,171.52,ON_TIME
DEL0005010,ORD0005010,41.3,MEDIUM,70.8,77.89,ON_TIME
DEL0005011,ORD0005011,83.26,MEDIUM,142.73,193.59,DELAYED
DEL0005012,ORD0005012,35.27,MEDIUM,60.46,86.9,DELAYED
DEL0005013,ORD0005013,66.91,HIGH,114.7,185.73,SEVERELY_DELAYED
DEL0005014,ORD0005014,60.49,LOW,103.7,88.25,ON_TIME
DEL0005015,ORD0005015,46.32,LOW,79.41,83.57,ON_TIME
DEL0005016,ORD0005016,43.16,SEVERE,73.99,186.9,SEVERELY_DELAYED
DEL0005017,ORD0005017,58.21,SEVERE,99.79,196.25,SEVERELY_DELAYED
DEL0005018,ORD0005018,105.72,MEDIUM,181.23,216.33,DELAYED
DEL0005019,ORD0005019,18.07,LOW,30.98,31.63,ON_TIME
DEL0005020,ORD0005020,38.86,LOW,66.62,74.86,ON_TIME
DEL0005021,ORD0005021,115.85,LOW,198.6,217.6,ON_TIME
DEL0005022,ORD0005022,94.0,LOW,161.14,169.8,ON_TIME
DEL0005023,ORD0005023,63.98,HIGH,109.68,171.82,SEVERELY_DELAYED
DEL0005024,ORD0005024,103.96,LOW,178.22,205.52,DELAYED
DEL0005025,ORD0005025,61.78,MEDIUM,105.91,126.02,DELAYED
DEL0005026,ORD0005026,51.45,LOW,88.2,88.87,ON_TIME
DEL0005027,ORD0005027,81.64,LOW,139.95,123.58,ON_TIME
DEL0005028,ORD0005028,76.66,HIGH,131.42,205.69,SEVERELY_DELAYED
DEL0005029,ORD0005029,49.71,MEDIUM,85.22,113.58,DELAYED
DEL0005030,ORD0005030,68.8,HIGH,117.94,202.39,SEVERELY_DELAYED
DEL0005031,ORD0005031,41.75,MEDIUM,71.57,96.17,DELAYED
DEL0005032,ORD0005032,26.6,SEVERE,45.6,92.37,SEVERELY_DELAYED
DEL0005033,ORD0005033,43.38,MEDIUM,74.37,98.4,DELAYED
DEL0005034,ORD0005034,25.44,MEDIUM,43.61,49.13,ON_TIME
DEL0005035,ORD0005035,92.51,HIGH,158.59,241.38,SEVERELY_DELAYED
DEL0005036,ORD0005036,140.78,MEDIUM,241.34,350.63,DELAYED
DEL0005037,ORD0005037,24.67,HIGH,42.29,65.48,SEVERELY_DELAYED
DEL0005038,ORD0005038,66.01,MEDIUM,113.16,153.69,DELAYED
DEL0005039,ORD0005039,63.38,MEDIUM,108.65,152.89,DELAYED
DEL0005040,ORD0005040,87.59,MEDIUM,150.15,171.02,ON_TIME
DEL0005041,ORD0005041,42.44,HIGH,72.75,105.59,DELAYED
DEL0005042,ORD0005042,58.6,MEDIUM,100.46,134.74,DELAYED
DEL0005043,ORD0005043,52.79,LOW,90.5,79.48,ON_TIME
DEL0005044,ORD0005044,64.41,HIGH,110.42,195.75,SEVERELY_DELAYED
DEL0005045,ORD0005045,119.22,MEDIUM,204.38,254.15,DELAYED
DEL0005046,ORD0005046,47.81,MEDIUM,81.96,104.63,DELAYED
DEL0005047,ORD0005047,56.42,MEDIUM,96.72,114.07,DELAYED
DEL0005048,ORD0005048,70.65,MEDIUM,121.11,168.04,DELAYED
DEL0005049,ORD0005049,46.1,MEDIUM,79.03,105.67,DELAYED
DEL0005050,ORD0005050,79.35,HIGH,136.03,223.89,SEVERELY_DELAYED
DEL0005051,ORD0005051,116.94,HIGH,200.47,331.66,SEVERELY_DELAYED
DEL0005052,ORD0005052,28.26,HIGH,48.45,80.21,SEVERELY_DELAYED
DEL0005053,ORD0005053,71.65,HIGH,122.83,227.08,SEVERELY_DELAYED
DEL0005054,ORD0005054,14.46,HIGH,24.79,40.98,SEVERELY_DELAYED
DEL0005055,ORD0005055,68.09,MEDIUM,116.73,124.97,ON_TIME
DEL0005056,ORD0005056,43.79,LOW,75.07,77.98,ON_TIME
DEL0005057,ORD0005057,30.54,LOW,52.35,62.22,DELAYED
DEL0005058,ORD0005058,62.95,LOW,107.91,107.39,ON_TIME
DEL0005059,ORD0005059,23.89,MEDIUM,40.95,61.26,DELAYED
DEL0005060,ORD0005060,85.55,HIGH,146.66,259.52,SEVERELY_DELAYED
DEL0005061,ORD0005061,92.24,HIGH,158.13,267.52,SEVERELY_DELAYED
DEL0005062,ORD0005062,27.82,MEDIUM,47.69,59.61,DELAYED
DEL0005063,ORD0005063,8.55,LOW,14.66,17.26,DELAYED
DEL0005064,ORD0005064,61.42,LOW,105.29,110.42,ON_TIME
DEL0005065,ORD0005065,45.22,MEDIUM,77.52,88.33,ON_TIME
DEL0005066,ORD0005066,57.07,MEDIUM,97.83,140.81,DELAYED
DEL0005067,ORD0005067,16.94,LOW,29.04,32.91,ON_TIME
DEL0005068,ORD0005068,61.09,MEDIUM,104.73,133.59,DELAYED
DEL0005069,ORD0005069,46.15,HIGH,79.11,140.75,SEVERELY_DELAYED
DEL0005070,ORD0005070,129.08,MEDIUM,221.28,267.97,DELAYED
DEL0005071,ORD0005071,64.41,HIGH,110.42,160.97,DELAYED
DEL0005072,ORD0005072,96.91,MEDIUM,166.13,243.71,DELAYED
DEL0005073,ORD0005073,21.83,HIGH,37.42,64.47,SEVERELY_DELAYED
DEL0005074,ORD0005074,21.19,SEVERE,36.33,77.76,SEVERELY_DELAYED
DEL0005075,ORD0005075,81.89,HIGH,140.38,214.06,SEVERELY_DELAYED
DEL0005076,ORD0005076,39.57,HIGH,67.83,95.9,DELAYED
DEL0005077,ORD0005077,16.07,HIGH,27.55,45.09,SEVERELY_DELAYED
DEL0005078,ORD0005078,38.09,MEDIUM,65.3,84.06,DELAYED
DEL0005079,ORD0005079,53.47,HIGH,91.66,140.4,SEVERELY_DELAYED
DEL0005080,ORD0005080,17.64,MEDIUM,30.24,37.79,DELAYED
DEL0005081,ORD0005081,48.88,HIGH,83.79,155.55,SEVERELY_DELAYED
DEL0005082,ORD0005082,54.23,HIGH,92.97,132.95,DELAYED
DEL0005083,ORD0005083,44.86,SEVERE,76.9,171.55,SEVERELY_DELAYED
DEL0005084,ORD0005084,55.01,MEDIUM,94.3,133.34,DELAYED
DEL0005085,ORD0005085,78.55,MEDIUM,134.66,159.03,DELAYED
DEL0005086,ORD0005086,73.12,LOW,125.35,138.01,ON_TIME
DEL0005087,ORD0005087,19.34,LOW,33.15,31.53,ON_TIME
DEL0005088,ORD0005088,49.51,MEDIUM,84.87,122.51,DELAYED
DEL0005089,ORD0005089,60.56,LOW,103.82,104.07,ON_TIME
DEL0005090,ORD0005090,68.68,HIGH,117.74,174.48,DELAYED
DEL0005091,ORD0005091,5.99,MEDIUM,10.27,12.37,DELAYED
DEL0005092,ORD0005092,79.81,SEVERE,136.82,329.99,SEVERELY_DELAYED
DEL0005093,ORD0005093,74.89,LOW,128.38,135.97,ON_TIME
DEL0005094,ORD0005094,33.27,LOW,57.03,62.43,ON_TIME
DEL0005095,ORD0005095,74.55,MEDIUM,127.8,177.38,DELAYED
DEL0005096,ORD0005096,76.57,HIGH,131.26,191.04,DELAYED
DEL0005097,ORD0005097,51.09,LOW,87.58,82.94,ON_TIME
DEL0005098,ORD0005098,63.14,HIGH,108.24,205.34,SEVERELY_DELAYED
DEL0005099,ORD0005099,87.77,MEDIUM,150.46,170.44,ON_TIME
DEL0005100,ORD0005100,60.1,MEDIUM,103.03,116.31,ON_TIME
DEL0005101,ORD0005101,41.98,MEDIUM,71.97,95.88,DELAYED
DEL0005102,ORD0005102,105.55,MEDIUM,180.94,225.95,DELAYED
DEL0005103,ORD0005103,131.9,MEDIUM,226.11,290.37,DELAYED
DEL0005104,ORD0005104,69.84,HIGH,119.73,221.06,SEVERELY_DELAYED
DEL0005105,ORD0005105,33.57,SEVERE,57.55,135.3,SEVERELY_DELAYED
DEL0005106,ORD0005106,85.81,MEDIUM,147.1,200.07,DELAYED
DEL0005107,ORD0005107,107.08,HIGH,183.57,338.14,SEVERELY_DELAYED
DEL0005108,ORD0005108,61.44,MEDIUM,105.33,121.39,DELAYED
DEL0005109,ORD0005109,18.0,MEDIUM,30.86,34.59,ON_TIME
DEL0005110,ORD0005110,51.96,MEDIUM,89.07,98.46,ON_TIME
DEL0005111,ORD0005111,23.59,HIGH,40.44,68.41,SEVERELY_DELAYED
DEL0005112,ORD0005112,85.5,MEDIUM,146.57,194.4,DELAYED
DEL0005113,ORD0005113,44.68,MEDIUM,76.59,102.15,DELAYED
DEL0005114,ORD0005114,35.66,MEDIUM,61.13,78.52,DELAYED
DEL0005115,ORD0005115,35.6,LOW,61.03,56.01,ON_TIME
DEL0005116,ORD0005116,60.33,MEDIUM,103.42,112.04,ON_TIME
DEL0005117,ORD0005117,44.67,HIGH,76.58,105.06,DELAYED
DEL0005118,ORD0005118,53.77,MEDIUM,92.18,113.83,DELAYED
DEL0005119,ORD0005119,45.34,MEDIUM,77.73,107.72,DELAYED
DEL0005120,ORD0005120,109.92,MEDIUM,188.43,209.98,ON_TIME
DEL0005121,ORD0005121,63.86,MEDIUM,109.47,164.08,DELAYED
DEL0005122,ORD0005122,143.96,MEDIUM,246.79,281.5,ON_TIME
DEL0005123,ORD0005123,38.17,LOW,65.43,58.77,ON_TIME
DEL0005124,ORD0005124,20.35,HIGH,34.89,61.27,SEVERELY_DELAYED
DEL0005125,ORD0005125,43.02,LOW,73.75,65.72,ON_TIME
DEL0005126,ORD0005126,43.88,LOW,75.22,70.58,ON_TIME
DEL0005127,ORD0005127,35.66,MEDIUM,61.13,72.84,DELAYED
DEL0005128,ORD0005128,66.18,LOW,113.45,111.74,ON_TIME
DEL0005129,ORD0005129,153.84,MEDIUM,263.73,351.65,DELAYED
DEL0005130,ORD0005130,26.47,MEDIUM,45.38,59.9,DELAYED
DEL0005131,ORD0005131,86.7,SEVERE,148.63,352.59,SEVERELY_DELAYED
DEL0005132,ORD0005132,74.04,MEDIUM,126.93,166.21,DELAYED
DEL0005133,ORD0005133,116.47,SEVERE,199.66,490.03,SEVERELY_DELAYED
DEL0005134,ORD0005134,48.43,MEDIUM,83.02,120.46,DELAYED
DEL0005135,ORD0005135,52.87,LOW,90.63,99.6,ON_TIME
DEL0005136,ORD0005136,99.22,HIGH,170.09,322.2,SEVERELY_DELAYED
DEL0005137,ORD0005137,68.66,MEDIUM,117.7,151.18,DELAYED
DEL0005138,ORD0005138,27.87,HIGH,47.78,67.16,DELAYED
DEL0005139,ORD0005139,26.52,HIGH,45.46,74.25,SEVERELY_DELAYED
DEL0005140,ORD0005140,18.29,MEDIUM,31.35,43.7,DELAYED
DEL0005141,ORD0005141,53.77,MEDIUM,92.18,99.41,ON_TIME
DEL0005142,ORD0005142,40.43,LOW,69.31,73.21,ON_TIME
DEL0005143,ORD0005143,23.48,MEDIUM,40.25,55.97,DELAYED
DEL0005144,ORD0005144,66.58,MEDIUM,114.14,154.4,DELAYED
DEL0005145,ORD0005145,24.17,MEDIUM,41.43,58.21,DELAYED
DEL0005146,ORD0005146,25.25,HIGH,43.29,69.51,SEVERELY_DELAYED
DEL0005147,ORD0005147,37.21,MEDIUM,63.79,95.61,DELAYED
DEL0005148,ORD0005148,20.37,MEDIUM,34.92,38.08,ON_TIME
DEL0005149,ORD0005149,41.65,SEVERE,71.4,155.89,SEVERELY_DELAYED
DEL0005150,ORD0005150,50.71,LOW,86.93,88.15,ON_TIME
DEL0005151,ORD0005151,36.97,HIGH,63.38,114.75,SEVERELY_DELAYED
DEL0005152,ORD0005152,83.86,HIGH,143.76,252.65,SEVERELY_DELAYED
DEL0005153,ORD0005153,75.49,MEDIUM,129.41,165.95,DELAYED
DEL0005154,ORD0005154,98.59,HIGH,169.01,233.43,DELAYED
DEL0005155,ORD0005155,26.85,MEDIUM,46.03,62.6,DELAYED
DEL0005156,ORD0005156,23.61,MEDIUM,40.47,58.06,DELAYED
DEL0005157,ORD0005157,70.95,LOW,121.63,138.58,ON_TIME
DEL0005158,ORD0005158,33.74,HIGH,57.84,105.86,SEVERELY_DELAYED
DEL0005159,ORD0005159,149.13,MEDIUM,255.65,369.34,DELAYED
DEL0005160,ORD0005160,95.48,MEDIUM,163.68,218.8,DELAYED
DEL0005161,ORD0005161,28.81,MEDIUM,49.39,67.86,DELAYED
DEL0005162,ORD0005162,106.21,LOW,182.07,216.38,DELAYED
DEL0005163,ORD0005163,46.09,MEDIUM,79.01,116.32,DELAYED
DEL0005164,ORD0005164,79.04,HIGH,135.5,189.41,DELAYED
DEL0005165,ORD0005165,30.72,MEDIUM,52.66,69.12,DELAYED
DEL0005166,ORD0005166,72.46,SEVERE,124.22,237.57,SEVERELY_DELAYED
DEL0005167,ORD0005167,27.97,MEDIUM,47.95,61.92,DELAYED
DEL0005168,ORD0005168,40.82,HIGH,69.98,96.54,DELAYED
DEL0005169,ORD0005169,16.22,MEDIUM,27.81,36.32,DELAYED
DEL0005170,ORD0005170,56.17,SEVERE,96.29,219.14,SEVERELY_DELAYED
DEL0005171,ORD0005171,144.66,MEDIUM,247.99,329.38,DELAYED
DEL0005172,ORD0005172,85.44,MEDIUM,146.47,168.68,DELAYED
DEL0005173,ORD0005173,47.38,MEDIUM,81.22,97.94,DELAYED
DEL0005174,ORD0005174,54.05,LOW,92.66,85.14,ON_TIME
DEL0005175,ORD0005175,74.12,MEDIUM,127.06,179.31,DELAYED
DEL0005176,ORD0005176,53.9,LOW,92.4,103.28,ON_TIME
DEL0005177,ORD0005177,29.48,MEDIUM,50.54,58.03,ON_TIME
DEL0005178,ORD0005178,7.92,MEDIUM,13.58,16.72,DELAYED
DEL0005179,ORD0005179,111.63,LOW,191.37,171.33,ON_TIME
DEL0005180,ORD0005180,70.17,MEDIUM,120.29,157.89,DELAYED
DEL0005181,ORD0005181,38.84,MEDIUM,66.58,79.58,DELAYED
DEL0005182,ORD0005182,43.86,LOW,75.19,69.45,ON_TIME
DEL0005183,ORD0005183,37.21,MEDIUM,63.79,89.93,DELAYED
DEL0005184,ORD0005184,57.16,MEDIUM,97.99,105.11,ON_TIME
DEL0005185,ORD0005185,66.09,MEDIUM,113.3,151.0,DELAYED
DEL0005186,ORD0005186,106.19,SEVERE,182.04,377.48,SEVERELY_DELAYED
DEL0005187,ORD0005187,18.44,SEVERE,31.61,72.43,SEVERELY_DELAYED
DEL0005188,ORD0005188,93.4,HIGH,160.11,246.33,SEVERELY_DELAYED
DEL0005189,ORD0005189,54.84,SEVERE,94.01,245.72,SEVERELY_DELAYED
DEL0005190,ORD0005190,41.37,LOW,70.92,68.46,ON_TIME
DEL0005191,ORD0005191,98.26,MEDIUM,168.45,200.5,DELAYED
DEL0005192,ORD0005192,15.66,LOW,26.85,28.19,ON_TIME
DEL0005193,ORD0005193,93.75,MEDIUM,160.71,175.46,ON_TIME
DEL0005194,ORD0005194,91.51,MEDIUM,156.87,214.26,DELAYED
DEL0005195,ORD0005195,38.99,HIGH,66.84,98.19,DELAYED
DEL0005196,ORD0005196,35.96,HIGH,61.65,91.85,DELAYED
DEL0005197,ORD0005197,20.36,HIGH,34.9,56.15,SEVERELY_DELAYED
DEL0005198,ORD0005198,38.68,MEDIUM,66.31,88.56,DELAYED
DEL0005199,ORD0005199,110.03,MEDIUM,188.62,223.94,DELAYED
DEL0005200,ORD0005200,50.08,MEDIUM,85.85,120.26,DELAYED
DEL0005201,ORD0005201,85.55,HIGH,146.66,213.14,DELAYED
DEL0005202,ORD0005202,44.71,HIGH,76.65,139.35,SEVERELY_DELAYED
DEL0005203,ORD0005203,88.61,LOW,151.9,133.44,ON_TIME
DEL0005204,ORD0005204,39.79,MEDIUM,68.21,76.83,ON_TIME
DEL0005205,ORD0005205,25.75,MEDIUM,44.14,47.08,ON_TIME
DEL0005206,ORD0005206,29.61,MEDIUM,50.76,70.99,DELAYED
DEL0005207,ORD0005207,79.2,MEDIUM,135.77,151.37,ON_TIME
DEL0005208,ORD0005208,13.28,MEDIUM,22.77,31.53,DELAYED
DEL0005209,ORD0005209,50.68,HIGH,86.88,132.11,SEVERELY_DELAYED
DEL0005210,ORD0005210,18.73,MEDIUM,32.11,39.22,DELAYED
DEL0005211,ORD0005211,50.5,MEDIUM,86.57,127.06,DELAYED
DEL0005212,ORD0005212,37.19,LOW,63.75,70.0,ON_TIME
DEL0005213,ORD0005213,102.36,LOW,175.47,201.65,ON_TIME
DEL0005214,ORD0005214,102.31,SEVERE,175.39,357.73,SEVERELY_DELAYED
DEL0005215,ORD0005215,35.32,HIGH,60.55,111.46,SEVERELY_DELAYED
DEL0005216,ORD0005216,42.26,MEDIUM,72.45,94.77,DELAYED
DEL0005217,ORD0005217,50.23,MEDIUM,86.11,110.58,DELAYED
DEL0005218,ORD0005218,92.55,HIGH,158.66,265.18,SEVERELY_DELAYED
DEL0005219,ORD0005219,38.39,MEDIUM,65.81,98.31,DELAYED
DEL0005220,ORD0005220,59.86,HIGH,102.62,144.12,DELAYED
DEL0005221,ORD0005221,41.07,HIGH,70.41,127.76,SEVERELY_DELAYED
DEL0005222,ORD0005222,129.65,SEVERE,222.26,524.43,SEVERELY_DELAYED
DEL0005223,ORD0005223,81.09,HIGH,139.01,215.09,SEVERELY_DELAYED
DEL0005224,ORD0005224,13.54,HIGH,23.21,32.16,DELAYED
DEL0005225,ORD0005225,22.42,LOW,38.43,35.71,ON_TIME
DEL0005226,ORD0005226,80.55,MEDIUM,138.09,176.83,DELAYED
DEL0005227,ORD0005227,31.69,MEDIUM,54.33,72.75,DELAYED
DEL0005228,ORD0005228,135.09,HIGH,231.58,435.83,SEVERELY_DELAYED
DEL0005229,ORD0005229,78.78,LOW,135.05,142.69,ON_TIME
DEL0005230,ORD0005230,56.42,MEDIUM,96.72,133.35,DELAYED
DEL0005231,ORD0005231,41.97,MEDIUM,71.95,99.09,DELAYED
DEL0005232,ORD0005232,26.06,MEDIUM,44.67,57.63,DELAYED
DEL0005233,ORD0005233,67.79,HIGH,116.21,196.54,SEVERELY_DELAYED
DEL0005234,ORD0005234,124.67,MEDIUM,213.72,274.49,DELAYED
DEL0005235,ORD0005235,17.45,MEDIUM,29.91,32.08,ON_TIME
DEL0005236,ORD0005236,18.96,LOW,32.5,29.11,ON_TIME
DEL0005237,ORD0005237,37.46,SEVERE,64.22,129.03,SEVERELY_DELAYED
DEL0005238,ORD0005238,44.4,HIGH,76.11,123.93,SEVERELY_DELAYED
DEL0005239,ORD0005239,29.39,MEDIUM,50.38,74.09,DELAYED
DEL0005240,ORD0005240,67.4,SEVERE,115.54,267.71,SEVERELY_DELAYED
DEL0005241,ORD0005241,37.99,MEDIUM,65.13,94.92,DELAYED
DEL0005242,ORD0005242,57.55,LOW,98.66,95.94,ON_TIME
DEL0005243,ORD0005243,57.44,MEDIUM,98.47,115.39,DELAYED
DEL0005244,ORD0005244,57.87,LOW,99.21,97.35,ON_TIME
DEL0005245,ORD0005245,63.16,MEDIUM,108.27,132.14,DELAYED
DEL0005246,ORD0005246,67.73,HIGH,116.11,195.42,SEVERELY_DELAYED
DEL0005247,ORD0005247,55.66,LOW,95.42,97.76,ON_TIME
DEL0005248,ORD0005248,47.08,HIGH,80.71,148.93,SEVERELY_DELAYED
DEL0005249,ORD0005249,40.56,SEVERE,69.53,151.66,SEVERELY_DELAYED
DEL0005250,ORD0005250,116.54,MEDIUM,199.78,269.59,DELAYED
DEL0005251,ORD0005251,49.21,LOW,84.36,98.22,DELAYED
DEL0005252,ORD0005252,29.33,LOW,50.28,50.07,ON_TIME
DEL0005253,ORD0005253,72.76,HIGH,124.73,227.85,SEVERELY_DELAYED
DEL0005254,ORD0005254,133.21,MEDIUM,228.36,284.5,DELAYED
DEL0005255,ORD0005255,43.99,HIGH,75.41,125.45,SEVERELY_DELAYED
DEL0005256,ORD0005256,32.43,LOW,55.59,55.09,ON_TIME
DEL0005257,ORD0005257,108.35,HIGH,185.74,288.3,SEVERELY_DELAYED
DEL0005258,ORD0005258,72.91,HIGH,124.99,239.53,SEVERELY_DELAYED
DEL0005259,ORD0005259,42.55,MEDIUM,72.94,108.52,DELAYED
DEL0005260,ORD0005260,57.05,MEDIUM,97.8,127.23,DELAYED
DEL0005261,ORD0005261,60.52,LOW,103.75,90.89,ON_TIME
DEL0005262,ORD0005262,102.45,MEDIUM,175.63,226.19,DELAYED
DEL0005263,ORD0005263,59.32,LOW,101.69,113.54,ON_TIME
DEL0005264,ORD0005264,110.14,HIGH,188.81,293.38,SEVERELY_DELAYED
DEL0005265,ORD0005265,38.09,MEDIUM,65.3,92.58,DELAYED
DEL0005266,ORD0005266,23.29,SEVERE,39.93,84.16,SEVERELY_DELAYED
DEL0005267,ORD0005267,123.62,HIGH,211.92,378.65,SEVERELY_DELAYED
DEL0005268,ORD0005268,33.32,MEDIUM,57.12,75.5,DELAYED
DEL0005269,ORD0005269,61.01,LOW,104.59,103.73,ON_TIME
DEL0005270,ORD0005270,46.49,LOW,79.7,78.44,ON_TIME
DEL0005271,ORD0005271,51.22,LOW,87.81,75.85,ON_TIME
DEL0005272,ORD0005272,44.76,HIGH,76.73,143.57,SEVERELY_DELAYED
DEL0005273,ORD0005273,35.28,LOW,60.48,72.17,DELAYED
DEL0005274,ORD0005274,16.92,LOW,29.01,32.19,ON_TIME
DEL0005275,ORD0005275,102.88,MEDIUM,176.37,190.76,ON_TIME
DEL0005276,ORD0005276,30.14,MEDIUM,51.67,70.87,DELAYED
DEL0005277,ORD0005277,32.55,LOW,55.8,62.2,ON_TIME
DEL0005278,ORD0005278,10.22,MEDIUM,17.52,21.68,DELAYED
DEL0005279,ORD0005279,11.17,HIGH,19.15,32.38,SEVERELY_DELAYED
DEL0005280,ORD0005280,48.32,LOW,82.83,94.88,ON_TIME
DEL0005281,ORD0005281,83.68,MEDIUM,143.45,208.9,DELAYED
DEL0005282,ORD0005282,106.08,HIGH,181.85,275.3,SEVERELY_DELAYED
DEL0005283,ORD0005283,46.99,SEVERE,80.55,191.03,SEVERELY_DELAYED
DEL0005284,ORD0005284,49.6,HIGH,85.03,145.61,SEVERELY_DELAYED
DEL0005285,ORD0005285,125.05,HIGH,214.37,356.66,SEVERELY_DELAYED
DEL0005286,ORD0005286,11.65,MEDIUM,19.97,28.07,DELAYED
DEL0005287,ORD0005287,59.84,LOW,102.58,93.38,ON_TIME
DEL0005288,ORD0005288,48.46,HIGH,83.07,135.94,SEVERELY_DELAYED
DEL0005289,ORD0005289,49.61,LOW,85.05,84.75,ON_TIME
DEL0005290,ORD0005290,25.98,LOW,44.54,42.82,ON_TIME
DEL0005291,ORD0005291,24.77,MEDIUM,42.46,61.44,DELAYED
DEL0005292,ORD0005292,120.51,HIGH,206.59,344.66,SEVERELY_DELAYED
DEL0005293,ORD0005293,49.68,MEDIUM,85.17,94.44,ON_TIME
DEL0005294,ORD0005294,34.66,LOW,59.42,57.96,ON_TIME
DEL0005295,ORD0005295,32.23,MEDIUM,55.25,81.24,DELAYED
DEL0005296,ORD0005296,63.44,SEVERE,108.75,213.5,SEVERELY_DELAYED
DEL0005297,ORD0005297,11.81,MEDIUM,20.25,28.56,DELAYED
DEL0005298,ORD0005298,89.11,MEDIUM,152.76,173.18,ON_TIME
DEL0005299,ORD0005299,31.39,LOW,53.81,55.27,ON_TIME
DEL0005300,ORD0005300,79.28,MEDIUM,135.91,196.48,DELAYED
DEL0005301,ORD0005301,71.06,MEDIUM,121.82,141.96,DELAYED
DEL0005302,ORD0005302,48.9,LOW,83.83,98.42,DELAYED
DEL0005303,ORD0005303,28.85,LOW,49.46,57.33,DELAYED
DEL0005304,ORD0005304,70.67,LOW,121.15,126.84,ON_TIME
DEL0005305,ORD0005305,118.93,LOW,203.88,192.11,ON_TIME
DEL0005306,ORD0005306,143.7,HIGH,246.34,387.89,SEVERELY_DELAYED
DEL0005307,ORD0005307,82.59,LOW,141.58,123.34,ON_TIME
DEL0005308,ORD0005308,99.96,MEDIUM,171.36,215.72,DELAYED
DEL0005309,ORD0005309,35.62,MEDIUM,61.06,66.79,ON_TIME
DEL0005310,ORD0005310,89.32,MEDIUM,153.12,214.21,DELAYED
DEL0005311,ORD0005311,74.69,MEDIUM,128.04,191.68,DELAYED
DEL0005312,ORD0005312,121.92,MEDIUM,209.01,258.23,DELAYED
DEL0005313,ORD0005313,87.1,MEDIUM,149.31,214.16,DELAYED
DEL0005314,ORD0005314,39.05,HIGH,66.94,114.81,SEVERELY_DELAYED
DEL0005315,ORD0005315,67.62,MEDIUM,115.92,137.12,DELAYED
DEL0005316,ORD0005316,93.25,LOW,159.86,185.4,DELAYED
DEL0005317,ORD0005317,66.25,MEDIUM,113.57,134.95,DELAYED
DEL0005318,ORD0005318,112.64,LOW,193.1,208.69,ON_TIME
DEL0005319,ORD0005319,71.5,MEDIUM,122.57,176.33,DELAYED
DEL0005320,ORD0005320,68.97,LOW,118.23,102.36,ON_TIME
DEL0005321,ORD0005321,23.81,MEDIUM,40.82,51.66,DELAYED
DEL0005322,ORD0005322,43.46,MEDIUM,74.5,85.01,ON_TIME
DEL0005323,ORD0005323,55.5,MEDIUM,95.14,127.12,DELAYED
DEL0005324,ORD0005324,49.81,LOW,85.39,94.11,ON_TIME
DEL0005325,ORD0005325,127.88,LOW,219.22,192.14,ON_TIME
DEL0005326,ORD0005326,29.63,MEDIUM,50.79,62.85,DELAYED
DEL0005327,ORD0005327,109.96,MEDIUM,188.5,243.64,DELAYED
DEL0005328,ORD0005328,49.79,HIGH,85.35,134.1,SEVERELY_DELAYED
DEL0005329,ORD0005329,30.3,LOW,51.94,51.97,ON_TIME
DEL0005330,ORD0005330,65.53,LOW,112.34,96.07,ON_TIME
DEL0005331,ORD0005331,19.2,LOW,32.91,31.06,ON_TIME
DEL0005332,ORD0005332,89.21,LOW,152.93,130.69,ON_TIME
DEL0005333,ORD0005333,59.34,HIGH,101.73,154.37,SEVERELY_DELAYED
DEL0005334,ORD0005334,10.13,MEDIUM,17.37,25.07,DELAYED
DEL0005335,ORD0005335,172.35,MEDIUM,295.46,337.68,ON_TIME
DEL0005336,ORD0005336,75.14,MEDIUM,128.81,152.52,DELAYED
DEL0005337,ORD0005337,54.49,MEDIUM,93.41,119.99,DELAYED
DEL0005338,ORD0005338,65.13,MEDIUM,111.65,127.41,ON_TIME
DEL0005339,ORD0005339,114.96,HIGH,197.07,311.69,SEVERELY_DELAYED
DEL0005340,ORD0005340,91.07,HIGH,156.12,223.54,DELAYED
DEL0005341,ORD0005341,84.38,LOW,144.65,167.15,DELAYED
DEL0005342,ORD0005342,103.45,HIGH,177.34,242.0,DELAYED
DEL0005343,ORD0005343,104.18,SEVERE,178.59,421.37,SEVERELY_DELAYED
DEL0005344,ORD0005344,36.08,SEVERE,61.85,148.08,SEVERELY_DELAYED
DEL0005345,ORD0005345,87.89,HIGH,150.67,245.07,SEVERELY_DELAYED
DEL0005346,ORD0005346,63.73,HIGH,109.25,204.85,SEVERELY_DELAYED
DEL0005347,ORD0005347,10.79,MEDIUM,18.5,21.46,DELAYED
DEL0005348,ORD0005348,88.32,HIGH,151.41,257.23,SEVERELY_DELAYED
DEL0005349,ORD0005349,56.88,MEDIUM,97.51,120.52,DELAYED
DEL0005350,ORD0005350,81.78,MEDIUM,140.19,183.69,DELAYED
DEL0005351,ORD0005351,63.44,MEDIUM,108.75,137.19,DELAYED
DEL0005352,ORD0005352,157.34,MEDIUM,269.73,362.06,DELAYED
DEL0005353,ORD0005353,55.93,HIGH,95.88,143.21,DELAYED
DEL0005354,ORD0005354,43.19,MEDIUM,74.04,100.31,DELAYED
DEL0005355,ORD0005355,29.63,MEDIUM,50.79,69.52,DELAYED
DEL0005356,ORD0005356,69.84,HIGH,119.73,213.75,SEVERELY_DELAYED
DEL0005357,ORD0005357,180.18,SEVERE,308.88,806.27,SEVERELY_DELAYED
DEL0005358,ORD0005358,57.74,MEDIUM,98.98,107.97,ON_TIME
