customer_id,city,previous_orders,average_order_value
CUS003468,Chennai,3,2775.3
CUS003469,Mumbai,9,4640.66
CUS003470,Mysore,8,1734.57
CUS003471,Pune,8,2668.31
CUS003472,Chennai,6,1478.49
CUS003473,Delhi,9,2000.82
CUS003474,Mumbai,8,3569.05
CUS003475,Pune,9,2011.46
CUS003476,Tumkur,4,851.18
CUS003477,Bangalore,6,2583.53
CUS003478,Bangalore,9,1206.65
CUS003479,Tumkur,7,3110.03
CUS003480,Delhi,7,1388.03
CUS003481,Delhi,10,2602.15
CUS003482,Tumkur,9,2892.31
CUS003483,Mysore,7,1614.58
CUS003484,Delhi,7,1914.22
CUS003485,Mumbai,8,3082.26
CUS003486,Chennai,8,2303.65
CUS003487,Mumbai,5,3154.16
CUS003488,Hyderabad,10,1939.18
CUS003489,Bangalore,4,2679.43
CUS003490,Chennai,8,4173.17
CUS003491,Pune,5,1018.49
CUS003492,Pune,11,951.77
CUS003493,Chennai,11,5562.88
CUS003494,Mysore,12,1367.24
CUS003495,Delhi,6,914.21
CUS003496,Delhi,4,2393.77
CUS003497,Delhi,2,2124.32
CUS003498,Mysore,8,1878.0
CUS003499,Delhi,5,2676.63
CUS003500,Delhi,5,1807.66
CUS003501,Mumbai,9,1064.36
CUS003502,Mysore,5,2670.29
CUS003503,Delhi,5,1953.52
CUS003504,Bangalore,7,1095.46
CUS003505,Mysore,9,5094.0
CUS003506,Pune,14,6084.71
CUS003507,Pune,6,1933.07
CUS003508,Bangalore,13,3357.58
CUS003509,Bangalore,8,1983.87
CUS003510,Mysore,3,1823.72
CUS003511,Hyderabad,9,686.78
CUS003512,Chennai,10,2022.49
CUS003513,Delhi,11,1000.07
CUS003514,Mumbai,9,1990.64
CUS003515,Mumbai,2,927.1
CUS003516,Bangalore,6,2261.58
CUS003517,Chennai,6,1957.28
CUS003518,Delhi,11,1818.33
CUS003519,Mumbai,11,2059.23
CUS003520,Delhi,9,1347.49
CUS003521,Mumbai,5,1627.61
CUS003522,Delhi,9,3374.26
CUS003523,Mysore,10,516.86
CUS003524,Mysore,11,1719.67
CUS003525,Chennai,13,2124.37
CUS003526,Bangalore,8,1599.04
CUS003527,Mumbai,5,1541.98
CUS003528,Mumbai,11,2990.76
CUS003529,Hyderabad,6,4021.7
CUS003530,Mumbai,10,2041.7
CUS003531,Mysore,13,1228.75
CUS003532,Bangalore,13,4164.98
CUS003533,Tumkur,5,1942.5
CUS003534,Delhi,7,1493.82
CUS003535,Tumkur,9,1595.16
CUS003536,Pune,7,1126.9
CUS003537,Mysore,7,2230.22
CUS003538,Hyderabad,9,2228.17
CUS003539,Chennai,5,1540.99
CUS003540,Chennai,6,1749.78
CUS003541,Mysore,9,1122.85
CUS003542,Pune,7,4302.65
CUS003543,Chennai,8,1043.76
CUS003544,Delhi,6,2377.84
CUS003545,Chennai,10,1457.67
CUS003546,Mumbai,3,4781.87
CUS003547,Mysore,9,1162.46
CUS003548,Pune,8,1507.84
CUS003549,Bangalore,11,968.71
CUS003550,Mysore,11,1551.39
CUS003551,Delhi,6,1612.66
CUS003552,Delhi,9,1512.0
CUS003553,Tumkur,10,3509.92
CUS003554,Delhi,8,2498.64
CUS003555,Bangalore,7,1408.55
CUS003556,Bangalore,10,1099.21
CUS003557,Pune,5,2495.89
CUS003558,Delhi,5,903.72
CUS003559,Tumkur,7,2275.89
CUS003560,Tumkur,6,1354.77
CUS003561,Tumkur,9,1136.51
CUS003562,Mysore,5,2788.15
CUS003563,Pune,11,2487.97
CUS003564,Mumbai,7,1798.7
CUS003565,Pune,10,1368.06
CUS003566,Pune,7,1041.55
CUS003567,Chennai,13,1125.04
CUS003568,Hyderabad,15,1430.45
CUS003569,Pune,3,1420.9
CUS003570,Mumbai,9,1809.54
CUS003571,Hyderabad,9,2090.0
CUS003572,Delhi,4,996.25
CUS003573,Tumkur,8,4056.55
CUS003574,Tumkur,7,2412.31
CUS003575,Pune,3,1540.33
CUS003576,Hyderabad,6,834.13
CUS003577,Mumbai,10,1061.5
CUS003578,Chennai,9,3391.72
CUS003579,Chennai,10,3181.72
CUS003580,Chennai,8,1138.0
CUS003581,Hyderabad,5,660.94
CUS003582,Mumbai,4,990.65
CUS003583,Tumkur,11,1216.74
CUS003584,Tumkur,5,2214.59
CUS003585,Mumbai,7,1643.08
CUS003586,Mysore,2,2961.73
CUS003587,Mumbai,6,3391.17
CUS003588,Delhi,8,2516.33
CUS003589,Pune,2,2543.91
CUS003590,Hyderabad,8,1159.16
CUS003591,Pune,12,665.81
CUS003592,Bangalore,8,1991.54
CUS003593,Mysore,7,1202.96
CUS003594,Bangalore,8,1600.99
CUS003595,Pune,5,1523.43
CUS003596,Tumkur,8,848.28
CUS003597,Bangalore,10,907.72
CUS003598,Bangalore,10,2788.73
CUS003599,Chennai,7,1802.24
CUS003600,Hyderabad,8,2311.56
CUS003601,Tumkur,6,1720.22
CUS003602,Hyderabad,8,1593.41
CUS003603,Hyderabad,12,1655.76
CUS003604,Tumkur,10,5033.71
CUS003605,Bangalore,8,1115.81
CUS003606,Hyderabad,5,3065.04
CUS003607,Chennai,7,3374.19
CUS003608,Bangalore,8,3731.89
CUS003609,Mumbai,10,1739.11
CUS003610,Delhi,12,954.6
CUS003611,Mysore,5,2039.28
CUS003612,Chennai,14,1962.4
CUS003613,Pune,4,1733.03
CUS003614,Chennai,9,4071.25
CUS003615,Hyderabad,3,656.49
CUS003616,Bangalore,8,2698.77
CUS003617,Pune,3,1356.94
CUS003618,Pune,7,2856.65
CUS003619,Pune,8,2974.68
CUS003620,Mumbai,9,1476.44
CUS003621,Bangalore,13,3467.94
CUS003622,Bangalore,5,1344.41
CUS003623,Hyderabad,5,1956.14
CUS003624,Chennai,9,1803.28
CUS003625,Delhi,6,1226.1
CUS003626,Chennai,5,1044.72
CUS003627,Mumbai,8,999.85
CUS003628,Chennai,11,927.54
CUS003629,Chennai,9,1848.82
CUS003630,Hyderabad,12,3331.11
CUS003631,Delhi,14,1138.35
CUS003632,Tumkur,8,6166.88
CUS003633,Mysore,6,2355.92
CUS003634,Tumkur,12,1648.84
CUS003635,Tumkur,5,1258.91
CUS003636,Mysore,9,2100.6
CUS003637,Pune,10,2667.77
CUS003638,Bangalore,13,2624.38
CUS003639,Pune,5,2418.4
CUS003640,Hyderabad,13,2009.94
CUS003641,Hyderabad,6,1743.85
CUS003642,Tumkur,10,2568.07
CUS003643,Tumkur,3,3667.78
CUS003644,Hyderabad,7,3572.32
CUS003645,Bangalore,8,2389.25
CUS003646,Mumbai,6,969.05
CUS003647,Delhi,11,1808.57
CUS003648,Tumkur,3,2740.58
CUS003649,Bangalore,8,1571.07
CUS003650,Tumkur,7,1524.76
CUS003651,Mumbai,14,1477.25
CUS003652,Bangalore,17,1922.97
CUS003653,Hyderabad,9,772.69
CUS003654,Delhi,8,2267.84
CUS003655,Mumbai,9,2123.84
CUS003656,Mysore,8,1133.49
CUS003657,Mumbai,4,3019.4
CUS003658,Chennai,8,1414.45
CUS003659,Tumkur,4,4189.74
CUS003660,Mysore,5,2590.58
CUS003661,Tumkur,15,2106.12
CUS003662,Pune,8,2226.25
CUS003663,Pune,12,4899.94
CUS003664,Mysore,7,1956.42
CUS003665,Mumbai,9,4323.91
CUS003666,Chennai,8,2355.92
CUS003667,Chennai,9,865.96
CUS003668,Mumbai,9,1473.48
CUS003669,Mumbai,5,1311.56
CUS003670,Mumbai,8,3019.11
CUS003671,Hyderabad,9,2509.55
CUS003672,Chennai,6,1894.74
CUS003673,Delhi,13,3909.54
CUS003674,Bangalore,10,1924.49
CUS003675,Mysore,4,475.88
CUS003676,Mumbai,3,1342.14
CUS003677,Delhi,11,1022.91
CUS003678,Chennai,12,1069.01
CUS003679,Chennai,7,1585.8
CUS003680,Bangalore,8,1559.2
CUS003681,Mumbai,9,1668.38
CUS003682,Pune,4,4634.58
CUS003683,Mysore,11,1478.64
CUS003684,Pune,5,1275.36
CUS003685,Hyderabad,9,1632.39
CUS003686,Hyderabad,4,1084.65
CUS003687,Bangalore,6,757.4
CUS003688,Mumbai,6,1169.73
CUS003689,Delhi,7,3189.49
CUS003690,Delhi,10,2131.5
CUS003691,Bangalore,11,1256.42
CUS003692,Hyderabad,6,1615.44
CUS003693,Chennai,4,2530.76
CUS003694,Mumbai,5,1303.44
CUS003695,Mysore,7,1579.39
CUS003696,Mysore,5,1087.18
CUS003697,Tumkur,8,3649.85
CUS003698,Bangalore,4,1549.36
CUS003699,Mysore,12,3066.37
CUS003700,Chennai,8,2028.87
CUS003701,Chennai,4,1779.77
CUS003702,Pune,12,1157.69
CUS003703,Mysore,12,1693.44
CUS003704,Chennai,6,1127.4
CUS003705,Pune,10,2785.66
CUS003706,Mysore,8,1393.17
CUS003707,Tumkur,5,385.06
CUS003708,Bangalore,8,2490.71
CUS003709,Delhi,8,1899.3
CUS003710,Mumbai,10,821.63
CUS003711,Bangalore,6,1178.4
CUS003712,Mysore,7,1908.34
CUS003713,Mysore,7,2120.98
CUS003714,Bangalore,15,2842.23
CUS003715,Tumkur,4,3003.32
CUS003716,Hyderabad,5,2397.73
CUS003717,Mysore,8,1825.37
CUS003718,Chennai,9,1778.85
CUS003719,Hyderabad,5,1126.79
CUS003720,Pune,9,2240.35
CUS003721,Pune,4,1312.42
CUS003722,Delhi,10,870.54
CUS003723,Pune,5,2042.52
CUS003724,Pune,5,2669.69
CUS003725,Mumbai,9,1628.81
CUS003726,Bangalore,9,1025.44
CUS003727,Pune,11,2135.48
CUS003728,Mysore,10,3085.82
CUS003729,Bangalore,5,2200.18
CUS003730,Mysore,7,896.23
CUS003731,Bangalore,16,979.73
CUS003732,Mysore,9,3083.94
CUS003733,Mumbai,6,912.25
CUS003734,Mysore,7,3468.38
CUS003735,Hyderabad,12,1841.46
CUS003736,Hyderabad,4,2985.3
CUS003737,Mysore,3,530.0
CUS003738,Hyderabad,17,2164.68
CUS003739,Delhi,9,2135.13
CUS003740,Pune,5,6530.31
CUS003741,Pune,5,2626.94
CUS003742,Bangalore,7,1709.87
CUS003743,Delhi,9,1749.65
CUS003744,Tumkur,1,2339.42
CUS003745,Chennai,3,1894.62
CUS003746,Tumkur,7,1592.04
CUS003747,Pune,6,5301.63
CUS003748,Hyderabad,6,1533.19
CUS003749,Tumkur,4,1392.6
CUS003750,Hyderabad,9,3124.24
CUS003751,Mumbai,6,2072.16
CUS003752,Bangalore,10,899.69
CUS003753,Tumkur,14,1981.9
CUS003754,Mysore,12,667.86
CUS003755,Bangalore,14,2822.77
CUS003756,Bangalore,6,954.87
CUS003757,Pune,7,2825.42
CUS003758,Mysore,8,1834.21
CUS003759,Hyderabad,6,2651.16
CUS003760,Chennai,5,3123.0
CUS003761,Mumbai,4,1021.0
CUS003762,Chennai,7,3537.41
CUS003763,Pune,6,2157.16
CUS003764,Tumkur,9,1098.2
CUS003765,Tumkur,3,1478.39
CUS003766,Tumkur,10,1089.87
CUS003767,Chennai,6,5014.01
CUS003768,Hyderabad,7,2951.05
CUS003769,Chennai,7,2580.95
CUS003770,Mysore,6,1389.86
CUS003771,Tumkur,11,1745.69
CUS003772,Bangalore,9,4486.6
CUS003773,Delhi,10,1944.55
CUS003774,Mysore,9,3856.49
CUS003775,Hyderabad,6,3366.82
CUS003776,Mysore,10,3625.13
CUS003777,Hyderabad,8,3658.46
CUS003778,Mysore,6,2750.83
CUS003779,Chennai,10,2737.18
CUS003780,Delhi,8,1816.15
CUS003781,Mumbai,12,2252.52
CUS003782,Mumbai,9,1484.65
CUS003783,Tumkur,9,2813.13
CUS003784,Chennai,9,1682.46
CUS003785,Mysore,14,1884.86
CUS003786,Hyderabad,9,5379.82
CUS003787,Mysore,10,1753.71
CUS003788,Chennai,8,3371.9
CUS003789,Mumbai,5,2997.14
CUS003790,Delhi,5,2182.23
CUS003791,Delhi,7,2159.27
CUS003792,Mumbai,5,2220.27
CUS003793,Hyderabad,7,1834.85
CUS003794,Tumkur,10,1473.43
CUS003795,Mumbai,12,1289.34
CUS003796,Mumbai,5,4342.2
CUS003797,Pune,9,1486.93
CUS003798,Tumkur,11,1630.19
CUS003799,Bangalore,6,1430.62
CUS003800,Mumbai,12,1598.87
CUS003801,Chennai,4,1491.86
CUS003802,Chennai,11,2972.83
CUS003803,Pune,4,1638.18
CUS003804,Hyderabad,10,2252.17
CUS003805,Mumbai,3,1181.72
CUS003806,Tumkur,8,1604.99
CUS003807,Mumbai,11,1733.62
CUS003808,Delhi,11,852.94
CUS003809,Delhi,9,1907.16
CUS003810,Delhi,5,2978.88
CUS003811,Mumbai,7,2170.46
CUS003812,Hyderabad,6,988.64
CUS003813,Delhi,7,649.71
CUS003814,Mysore,8,1301.1
CUS003815,Tumkur,10,1105.84
CUS003816,Mysore,5,1526.81
CUS003817,Hyderabad,6,2541.33
CUS003818,Tumkur,6,1336.11
CUS003819,Chennai,11,637.36
CUS003820,Hyderabad,6,3022.14
CUS003821,Mysore,4,863.21
CUS003822,Mysore,11,2395.55
CUS003823,Bangalore,4,2207.06
CUS003824,Bangalore,8,1640.61
CUS003825,Pune,9,1222.54
CUS003826,Chennai,9,1866.14
CUS003827,Bangalore,7,1256.25
CUS003828,Hyderabad,8,2144.48
CUS003829,Delhi,8,546.42
CUS003830,Tumkur,7,1491.67
CUS003831,Mumbai,8,645.32
CUS003832,Pune,6,3240.6
CUS003833,Chennai,6,1341.19
CUS003834,Hyderabad,8,1717.03
CUS003835,Tumkur,12,1472.79
CUS003836,Delhi,6,1055.04
CUS003837,Mysore,10,1950.73
CUS003838,Pune,8,4546.44
CUS003839,Mumbai,8,1895.42
CUS003840,Bangalore,11,3172.55
CUS003841,Chennai,13,842.59
CUS003842,Tumkur,12,1123.39
CUS003843,Tumkur,12,1166.76
CUS003844,Delhi,6,1510.73
CUS003845,Tumkur,3,1167.59
CUS003846,Tumkur,5,1532.18
CUS003847,Tumkur,4,760.45
CUS003848,Delhi,5,1392.25
CUS003849,Mumbai,10,1841.16
CUS003850,Bangalore,7,2664.4
CUS003851,Chennai,7,1307.97
CUS003852,Delhi,6,2427.25
CUS003853,Chennai,6,1746.75
CUS003854,Mysore,11,2125.83
CUS003855,Hyderabad,9,2237.05
CUS003856,Mumbai,12,1153.13
CUS003857,Chennai,8,1997.25
CUS003858,Bangalore,3,640.97
CUS003859,Chennai,6,2159.0
CUS003860,Mumbai,13,1254.65
CUS003861,Pune,12,1300.42
CUS003862,Delhi,9,2672.65
CUS003863,Delhi,12,2805.08
CUS003864,Bangalore,13,824.31
CUS003865,Bangalore,8,2532.63
CUS003866,Mumbai,8,1651.68
CUS003867,Mysore,11,917.99
CUS003868,Hyderabad,8,1773.91
CUS003869,Hyderabad,8,2205.86
CUS003870,Tumkur,6,1078.57
CUS003871,Pune,6,2864.38
CUS003872,Pune,9,722.05
CUS003873,Mumbai,6,2502.54
CUS003874,Mysore,9,1795.89
CUS003875,Hyderabad,7,3271.82
CUS003876,Pune,10,755.53
CUS003877,Chennai,9,2802.45
CUS003878,Pune,6,4592.15
CUS003879,Mumbai,7,1107.11
CUS003880,Mumbai,5,2216.24
CUS003881,Delhi,8,1834.9
CUS003882,Delhi,4,3940.96
CUS003883,Bangalore,11,1771.12
CUS003884,Tumkur,11,1055.11
CUS003885,Delhi,5,1579.42
CUS003886,Tumkur,7,2341.17
CUS003887,Chennai,8,1239.56
CUS003888,Mysore,9,879.48
CUS003889,Hyderabad,10,911.11
CUS003890,Chennai,5,1421.87
CUS003891,Tumkur,9,2182.57
CUS003892,Tumkur,14,3808.21
CUS003893,Tumkur,5,1999.7
CUS003894,Mumbai,6,2684.64
CUS003895,Mysore,8,1766.79
CUS003896,Chennai,9,3463.03
CUS003897,Pune,11,4102.62
CUS003898,Mumbai,7,1644.46
CUS003899,Mysore,7,2989.66
CUS003900,Delhi,5,1389.58
CUS003901,Delhi,3,2014.73
CUS003902,Delhi,9,990.49
CUS003903,Chennai,4,2508.45
CUS003904,Tumkur,9,397.59
CUS003905,Pune,8,1475.87
CUS003906,Bangalore,11,3166.71
CUS003907,Chennai,8,1725.41
CUS003908,Bangalore,7,1294.24
CUS003909,Tumkur,17,3657.53
CUS003910,Tumkur,7,1563.9
CUS003911,Tumkur,6,1771.49
CUS003912,Bangalore,11,3255.3
CUS003913,Tumkur,6,1667.72
CUS003914,Bangalore,10,1216.27
CUS003915,Tumkur,9,1756.58
CUS003916,Hyderabad,9,971.93
CUS003917,Tumkur,12,4710.47
CUS003918,Pune,7,1676.28
CUS003919,Bangalore,9,1411.4
CUS003920,Hyderabad,8,2199.84
CUS003921,Mysore,11,5871.2
CUS003922,Chennai,7,1769.99
CUS003923,Delhi,4,832.95
CUS003924,Delhi,9,2131.93
CUS003925,Delhi,9,1112.67
CUS003926,Tumkur,10,3980.78
CUS003927,Chennai,8,4236.71
CUS003928,Pune,9,816.16
CUS003929,Tumkur,6,2546.16
CUS003930,Tumkur,14,1056.32
CUS003931,Hyderabad,6,3176.07
CUS003932,Tumkur,12,2201.66
CUS003933,Mumbai,9,1984.89
CUS003934,Delhi,10,1472.93
CUS003935,Mysore,7,6455.52
CUS003936,Chennai,7,1844.39
CUS003937,Pune,10,1661.99
CUS003938,Pune,11,1579.99
CUS003939,Tumkur,16,1248.11
CUS003940,Mysore,3,4017.46
CUS003941,Bangalore,8,1585.36
CUS003942,Chennai,11,4254.56
CUS003943,Pune,5,2669.09
CUS003944,Tumkur,17,1175.86
CUS003945,Mysore,7,4074.05
CUS003946,Tumkur,4,1204.73
CUS003947,Delhi,15,1606.11
CUS003948,Bangalore,11,3768.09
CUS003949,Mysore,8,3419.31
CUS003950,Mysore,2,804.71
CUS003951,Delhi,7,1793.16
CUS003952,Tumkur,7,955.29
CUS003953,Bangalore,9,1981.43
CUS003954,Pune,3,1218.07
CUS003955,Pune,9,1185.15
CUS003956,Mumbai,7,2683.87
CUS003957,Bangalore,7,964.09
CUS003958,Pune,4,1187.62
CUS003959,Chennai,5,1665.26
CUS003960,Delhi,2,4403.9
CUS003961,Pune,8,2925.18
CUS003962,Mumbai,7,1406.67
CUS003963,Mysore,9,2040.65
CUS003964,Pune,7,2445.48
CUS003965,Tumkur,12,1287.96
CUS003966,Hyderabad,6,1407.86
CUS003967,Delhi,5,1589.62
CUS003968,Chennai,12,2270.86
CUS003969,Mysore,5,536.69
CUS003970,Hyderabad,9,1888.38
CUS003971,Pune,7,1770.47
CUS003972,Hyderabad,13,858.7
CUS003973,Chennai,9,3016.3
CUS003974,Bangalore,9,2018.42
CUS003975,Bangalore,5,1295.74
CUS003976,Mysore,8,3535.17
CUS003977,Bangalore,4,1696.5
CUS003978,Pune,6,3008.59
CUS003979,Chennai,3,1780.84
CUS003980,Mumbai,7,3542.83
CUS003981,Pune,10,1416.2
CUS003982,Mumbai,8,2333.74
CUS003983,Mysore,7,861.74
CUS003984,Tumkur,9,1183.8
CUS003985,Pune,6,1164.95
CUS003986,Hyderabad,8,1443.56
CUS003987,Hyderabad,9,1715.5
CUS003988,Pune,10,929.92
CUS003989,Mumbai,6,2081.68
CUS003990,Hyderabad,10,3730.0
CUS003991,Pune,9,5251.78
CUS003992,Chennai,8,1055.55
CUS003993,Pune,6,2418.27
CUS003994,Delhi,9,4836.68
CUS003995,Tumkur,3,966.05
CUS003996,Mumbai,11,845.8
CUS003997,Delhi,3,2002.39
CUS003998,Hyderabad,13,1561.65
CUS003999,Hyderabad,9,1105.8
CUS004000,Mumbai,12,3643.01
CUS004001,Pune,9,2784.66
CUS004002,Tumkur,6,2233.0
CUS004003,Mysore,11,1489.84
CUS004004,Chennai,5,1635.23
CUS004005,Delhi,14,1487.57
CUS004006,Tumkur,6,1049.93
CUS004007,Mysore,9,1108.41
CUS004008,Chennai,9,2037.93
CUS004009,Pune,5,2596.47
CUS004010,Mumbai,9,1321.4
CUS004011,Bangalore,7,1106.39
CUS004012,Tumkur,8,3006.44
CUS004013,Pune,5,1947.72
CUS004014,Bangalore,6,3135.71
CUS004015,Mysore,5,1893.32
CUS004016,Tumkur,8,1803.04
CUS004017,Delhi,8,1090.68
CUS004018,Pune,2,1548.61
CUS004019,Mysore,5,1825.08
CUS004020,Mysore,7,3429.33
CUS004021,Hyderabad,11,1961.37
CUS004022,Chennai,14,1792.48
CUS004023,Mumbai,5,2141.69
CUS004024,Mysore,10,929.28
CUS004025,Bangalore,14,3089.98
CUS004026,Pune,9,5995.48
CUS004027,Pune,14,1966.99
CUS004028,Hyderabad,8,1146.33
CUS004029,Bangalore,14,1310.94
CUS004030,Tumkur,8,3062.2
CUS004031,Delhi,5,2981.55
CUS004032,Delhi,7,1263.47
CUS004033,Bangalore,4,3455.06
CUS004034,Chennai,3,1293.04
CUS004035,Hyderabad,6,2260.81
CUS004036,Chennai,9,2657.63
CUS004037,Bangalore,6,1925.61
CUS004038,Chennai,7,1341.43
CUS004039,Tumkur,8,1708.02
CUS004040,Bangalore,8,1176.29
CUS004041,Mumbai,14,3117.57
CUS004042,Chennai,8,1670.34
CUS004043,Bangalore,7,1841.96
CUS004044,Tumkur,8,2886.25
CUS004045,Mysore,5,2357.35
CUS004046,Hyderabad,7,864.25
CUS004047,Pune,10,1546.23
CUS004048,Mumbai,6,2136.07
CUS004049,Pune,9,2107.02
CUS004050,Pune,8,1598.44
CUS004051,Chennai,12,4032.63
CUS004052,Bangalore,6,3150.42
CUS004053,Mysore,10,3742.38
CUS004054,Mysore,10,1622.61
CUS004055,Hyderabad,8,1056.74
CUS004056,Mumbai,7,1389.48
CUS004057,Mumbai,8,1700.22
CUS004058,Hyderabad,9,3589.05
CUS004059,Chennai,4,4692.08
CUS004060,Chennai,13,1654.93
CUS004061,Delhi,9,1406.11
CUS004062,Pune,8,1161.27
CUS004063,Bangalore,9,1206.55
CUS004064,Hyderabad,9,1182.05
CUS004065,Tumkur,7,751.33
CUS004066,Pune,6,821.04
CUS004067,Mysore,4,1896.53
CUS004068,Mysore,8,674.9
CUS004069,Hyderabad,4,1579.37
CUS004070,Mumbai,5,826.63
CUS004071,Mysore,8,961.74
CUS004072,Hyderabad,8,3224.15
CUS004073,Hyderabad,8,1661.75
CUS004074,Delhi,7,1703.19
CUS004075,Pune,11,1151.22
CUS004076,Delhi,8,730.41
CUS004077,Chennai,18,1268.5
CUS004078,Mumbai,11,2816.44
CUS004079,Delhi,4,2054.63
CUS004080,Delhi,6,1647.06
CUS004081,Bangalore,6,1218.67
CUS004082,Delhi,9,1788.02
CUS004083,Mysore,10,1415.16
CUS004084,Hyderabad,9,2831.04
CUS004085,Mysore,7,1310.62
CUS004086,Pune,4,1194.56
CUS004087,Chennai,7,2639.01
CUS004088,Chennai,9,2399.12
CUS004089,Mumbai,12,2954.06
CUS004090,Pune,8,1231.02
CUS004091,Mumbai,9,2296.21
CUS004092,Bangalore,5,2992.18
CUS004093,Hyderabad,14,1933.69
CUS004094,Chennai,7,2215.98
CUS004095,Hyderabad,5,6017.35
CUS004096,Mysore,8,1419.22
CUS004097,Pune,6,2876.75
CUS004098,Mumbai,12,1913.04
CUS004099,Mysore,7,1256.45
CUS004100,Tumkur,9,1328.84
CUS004101,Delhi,5,2181.3
CUS004102,Mumbai,20,1641.71
CUS004103,Mumbai,4,1247.67
CUS004104,Chennai,8,982.05
CUS004105,Hyderabad,5,960.79
CUS004106,Tumkur,6,2748.98
CUS004107,Chennai,9,2016.98
CUS004108,Delhi,1,3897.11
CUS004109,Chennai,11,2032.42
CUS004110,Chennai,6,2515.32
CUS004111,Chennai,8,1617.59
CUS004112,Hyderabad,7,1660.75
CUS004113,Chennai,10,1544.47
CUS004114,Chennai,9,1568.7
CUS004115,Chennai,8,1462.19
CUS004116,Chennai,10,1263.81
CUS004117,Mumbai,9,2962.13
CUS004118,Tumkur,14,3161.3
CUS004119,Mysore,10,5558.97
CUS004120,Mysore,6,2123.08
CUS004121,Mysore,7,2050.4
CUS004122,Delhi,10,3959.64
CUS004123,Bangalore,10,1067.44
CUS004124,Bangalore,7,1471.71
CUS004125,Delhi,8,11659.97
CUS004126,Mumbai,10,2660.32
CUS004127,Mumbai,7,3610.94
CUS004128,Delhi,4,4030.33
CUS004129,Hyderabad,9,4810.0
CUS004130,Delhi,6,1080.46
CUS004131,Tumkur,9,2425.76
CUS004132,Hyderabad,11,940.56
CUS004133,Pune,9,3145.01
CUS004134,Chennai,9,861.97
CUS004135,Tumkur,4,1785.31
CUS004136,Bangalore,7,1325.85
CUS004137,Pune,4,3875.3
CUS004138,Delhi,10,1460.89
CUS004139,Bangalore,5,1620.53
CUS004140,Mumbai,12,1192.54
CUS004141,Pune,4,2317.12
CUS004142,Tumkur,6,493.38
CUS004143,Delhi,5,2512.28
CUS004144,Mysore,9,1473.98
CUS004145,Delhi,11,2545.44
CUS004146,Mumbai,12,2161.06
CUS004147,Bangalore,4,1077.12
CUS004148,Bangalore,20,1166.51
CUS004149,Chennai,12,2604.75
CUS004150,Pune,7,1859.52
CUS004151,Mysore,8,2368.01
CUS004152,Mumbai,10,679.05
CUS004153,Mumbai,0,3032.08
CUS004154,Hyderabad,9,2043.06
CUS004155,Tumkur,10,3420.59
CUS004156,Hyderabad,3,3932.55
CUS004157,Chennai,9,1476.86
CUS004158,Hyderabad,8,1338.65
CUS004159,Delhi,6,1233.08
CUS004160,Mumbai,6,1316.1
CUS004161,Mumbai,4,5103.58
CUS004162,Tumkur,9,2420.21
CUS004163,Delhi,11,1300.98
CUS004164,Pune,6,1599.41
CUS004165,Chennai,8,8844.18
CUS004166,Pune,11,2325.37
CUS004167,Mumbai,9,936.93
CUS004168,Mumbai,8,4404.83
CUS004169,Pune,11,3493.1
CUS004170,Hyderabad,6,324.4
CUS004171,Delhi,11,4006.68
CUS004172,Tumkur,7,1741.09
CUS004173,Tumkur,11,1886.53
CUS004174,Chennai,9,1932.27
CUS004175,Mysore,9,3578.55
CUS004176,Hyderabad,11,2557.75
CUS004177,Chennai,5,1204.69
CUS004178,Pune,8,1505.36
CUS004179,Pune,7,6067.31
CUS004180,Chennai,7,1448.49
CUS004181,Tumkur,7,1031.43
CUS004182,Tumkur,6,966.65
CUS004183,Delhi,6,802.6
CUS004184,Bangalore,13,3291.01
CUS004185,Tumkur,10,2594.24
CUS004186,Pune,5,705.94
CUS004187,Delhi,9,2125.42
CUS004188,Tumkur,7,967.76
CUS004189,Mumbai,7,1379.61
CUS004190,Delhi,15,1267.91
CUS004191,Hyderabad,2,1393.68
CUS004192,Hyderabad,8,1679.55
CUS004193,Bangalore,7,1104.56
CUS004194,Pune,8,1798.64
CUS004195,Mysore,7,1134.19
CUS004196,Tumkur,3,2429.38
CUS004197,Bangalore,8,2551.11
CUS004198,Chennai,5,1936.27
CUS004199,Hyderabad,10,2247.38
CUS004200,Delhi,9,974.15
CUS004201,Mysore,12,1444.61
CUS004202,Delhi,8,1082.19
CUS004203,Mumbai,9,1005.39
CUS004204,Hyderabad,8,1767.16
CUS004205,Mumbai,11,2063.84
CUS004206,Mumbai,10,4497.46
CUS004207,Hyderabad,7,3107.84
CUS004208,Mumbai,9,2194.23
CUS004209,Bangalore,9,2476.15
CUS004210,Pune,7,1549.13
CUS004211,Mysore,8,3818.18
CUS004212,Mumbai,3,1366.58
CUS004213,Chennai,10,861.73
CUS004214,Tumkur,10,1241.52
CUS004215,Hyderabad,5,2035.93
CUS004216,Mumbai,9,3005.64
CUS004217,Mumbai,12,2869.94
CUS004218,Delhi,6,2938.16
CUS004219,Delhi,7,1880.22
CUS004220,Mysore,7,1184.33
CUS004221,Pune,6,1411.4
CUS004222,Hyderabad,12,1577.99
CUS004223,Delhi,5,7848.65
CUS004224,Tumkur,9,3472.98
CUS004225,Tumkur,8,1865.2
CUS004226,Mumbai,8,2551.62
CUS004227,Pune,3,971.88
CUS004228,Pune,8,2803.46
